# brand	model	width	height	dpi — portrait pixels; generated by gen, do not edit
ECOPAD	A30Pro_A	800	1280	213
ECOPAD	C5L1_US	800	1280	213
ECOPAD	C5Pro_US	800	1280	213
ECOPAD	K90	1200	1920	280
Ecopower	EP-A100	1200	1920	280
ECS	TF10EA2	800	1280	160
ECS	TR10CS1	800	1280	160
ECS	TU11MK2	800	1280	160
Edong	1EY4G	800	1280	160
EDUTAB	EDUTAB_X1100S	1200	1920	280
EDUTAB	ELITE_10_PRO	1200	1920	240
efioo	efiootabn7a	600	1024	213
EGBOK	P803	800	1280	213
EGOBOO	EB101	800	1280	180
EGOBOO	EB104	1200	2000	280
EGOTEK	EGO1003	800	1280	160
EGOTEK	G10N	1200	1920	240
Ehlel	Defender	1080	1920	280
Ehlel	Ehlel C7 PRO	720	1640	320
Ehlel	HULAN21 PLUS	720	1600	320
Einstein	ENTAB3	800	1280	160
EJBOARD	EJ_IFPD	2160	3840	480
EKINOX	K5	540	1132	240
Ekron	DE-T414	1200	1920	320
Eks Mobility	S5LS	480	854	240
Eks Mobility	T4	480	960	213
Eks Mobility	X6	480	960	213
Eks Mobility	x7	600	1024	186
Eks Mobility	Z5	320	385	160
EL (Africa)	D58	720	1520	320
EL (Africa)	D60_Pro	600	1280	315
EL (Africa)	D68	720	1560	380
EL (Africa)	X60 Pro	720	1600	280
EL (Africa)	X70	720	1600	280
EL (Africa)	X80	720	1640	280
EL(elongmobile)	Pad-S11	800	1280	213
EL(elongmobile)	Pad_S7	800	1280	213
EL(elongmobile)	Pad_S8	1200	1920	240
ELDMandate	10BIZ332	800	1280	160
Elecson	Prime X	720	1640	340
Electroneum	electroneumM1	480	854	240
Elephone	A4	720	1512	320
Elephone	A4_Pro	720	1512	320
Elephone	A6_Max	720	1560	320
Elephone	A6_mini	720	1520	320
Elephone	A7H	720	1560	320
Elephone	E10	720	1560	320
Elephone	E10_Pro	720	1600	320
Elephone	P11	1080	2160	480
Elephone	PX	1080	2340	480
Elephone	PX_Pro	1080	2340	480
Elephone	Soldier	1440	2560	640
Elephone	U	1080	2160	480
Elephone	U3H	1080	2340	480
Elephone	U5	1080	2310	480
Elephone	U_Pro	1080	2160	480
Elephone	W3	720	1520	320
Elevate	G55_LITE	720	1440	320
Elevate	LUNA G5	720	1560	320
Elevate	LUNA G50	720	1560	320
Elevate	LUNA G58	720	1520	320
Elevate	LUNA G60	720	1440	320
Elevate	LUNA G60X	1080	2246	480
Elevate	LUNA G62	720	1500	320
Elevate	LUNA V55	720	1440	320
Elevate	LUNA V57	720	1440	320
Elevate	V55C	1080	1920	480
ELEVIA	Elevia E1	1080	2460	480
elevn	elevn_eTab	1200	1920	280
Elink	T201	1200	2000	320
ELO Touch	10-inch I-Series 5	1200	1920	240
ELO Touch	10in-I-Series-4	1200	1920	240
ELO Touch	10in-I-Series-4-Value	800	1280	160
ELO Touch	15in-I-Series-4	1080	1920	240
ELO Touch	15in-I-Series-4-USB-C	1080	1920	240
ELO Touch	15in-I-Series-4-USBC-V	1080	1920	240
ELO Touch	15in-I-Series-4-Value	1080	1920	240
ELO Touch	15in-I-Series-5	1080	1920	240
ELO Touch	15in-I-Series-5-USB-C	1080	1920	240
ELO Touch	22in-I-Series 4-Value	1080	1920	240
ELO Touch	22in-I-Series-4	1080	1920	240
ELO Touch	22in-I-Series-5	1080	1920	240
ELO Touch	Backpack-4	1080	1920	240
ELO Touch	Backpack-4-Value	1080	1920	240
ELO Touch	Backpack-5	1080	1920	240
ELO Touch	Elo-i3-15Std	1080	1920	160
ELO Touch	Elo-i3-PUCK	1080	1920	160
ELO Touch	I-Series 3.0 for Android	800	1280	160
ELO Touch	I-Series 3.0 for Android	1080	1920	160
ELO Touch	M50	720	1280	240
Ematic	EGQ101	800	1280	213
Ematic	PBS Kids PlayPad	600	1024	160
Ematic	PBSKD7200	600	1024	160
Emdoor	ARKENSTONE	720	1612	320
Emerson	EID-1400	1080	1920	320
Emerson	EID_1001	800	1280	160
Emerson	EID_1061	800	1280	213
Emerson	EID_1062	800	1280	160
Emerson	EID_9000	600	1024	160
Emporia	E5mini	480	960	240
Emporia	E6_EEA	1080	2408	480
Emporia	E6mini	720	1440	320
Emporia	E8-5G-v1_EEA	1200	2670	480
Emporia	Emporia SMART 3	720	1440	320
Emporia	emporiaSMART.7lite	720	1440	320
Emporia	S3mini	480	960	240
Emporia	S4i	480	960	240
Emporia	S5_EEA	720	1440	320
Emporia	SEi	480	960	240
Emporia	TAB1	1200	1920	240
Emtec	PBSKD7001	600	1024	160
ENACOM	PIXBA2019	800	1280	213
ENDO Lighting	FX438NA	600	1024	160
Energizer	EnergyE500	480	854	240
Energizer	H550S	1080	1920	480
Energizer	Hardcase H620S	720	1520	320
Energizer	Hardcase H621S	720	1520	320
Energizer	HARDCASEH500S	720	1280	320
Energizer	PowerMaxP490	480	960	240
Energizer	PowerMaxP490S_AP	480	960	240
Energizer	PowerMaxP490S_EU	480	960	240
Energizer	PowerMaxP550S	720	1280	320
Energizer	PowerMaxP600S	1080	2160	480
Energizer	U505S	480	854	200
Energizer	U506S	480	854	200
Energizer	U608S	720	1560	320
Energizer	U652S	720	1600	320
Energizer	U652S+	576	1280	240
Energizer	U683S	720	1640	280
Energizer	Ultimate U710S	1080	2244	480
ENIE	EH3	480	960	240
ENIE	ENIE_E2	480	854	240
ENIE	SKT119	800	1280	160
ENIE	SKT706	800	1280	213
ENIE	VT8216	800	1280	220
eNOVA	E10_View_Max	720	1600	320
eNOVA	N10	480	960	200
eNOVA	N50E	720	1600	320
eNOVA	N51	720	1600	480
eNOVA	T1081	800	1280	200
eNOVA	TAE08N10	800	1280	213
eNOVA	TAEI0C13	800	1280	213
Entity	ENT75QF620_EEA	600	1024	160
Entity	ENTG1011	800	1280	160
Entity	ENTITY_ERA_TAB_12	1600	2400	320
Entity	ENTITY_G10	800	1280	160
Entity	EntityG12Pro	1600	2560	240
Entity	G10_2IN1_GEN2	800	1280	160
Entity	G10XM	800	1280	160
Entity	HW304_HW291	1200	1920	240
ENV(EC)	A18	720	1600	480
ENV(EC)	A20	720	1600	480
ENV(EC)	ENV_Kidz_10	800	1280	160
ENV(EC)	ENV_Kidz_8	800	1280	160
ENV(EC)	ENV_note_20	720	1640	320
ENV(EC)	ENV_NOTE_X	720	1640	320
ENV(EC)	ENV_PAD_PRO	1600	2400	320
ENV(EC)	ENV_PAD_PRO_XS	800	1280	213
ENV(EC)	ENV_Spartan_GT99	1080	2460	480
ENV(EC)	ENV_TAB_Go	800	1280	160
ENV(EC)	ENV_TAB_Go_Pro	800	1280	213
ENV(EC)	NEO PRO MAX	720	1600	320
ENV(EC)	note 16	720	1640	480
EPI(Columbia)	TAB-001	800	1280	160
EPIKONE	K406	360	640	160
EPIKONE	k503	480	854	240
EPIKONE	K503HD	720	1280	300
EPIKONE	K503S	480	854	213
EPIKONE	K503T	480	854	240
EPIKONE	K506	480	854	220
EPIKONE	K545	480	960	240
EPIKONE	K546	480	960	240
EPIKONE	K601	720	1440	320
EPIKONE	K604	720	1560	280
EPIKONE	K605	720	1560	280
EPIKONE	TX1000	800	1280	213
EPIKONE	TX800	800	1280	240
EPIKONE	X410	360	640	160
EPIKONE	X430	360	640	165
EPIKONE	X515	720	1280	300
EPIKONE	X516	720	1280	300
EPIKONE	X547	480	960	213
EPIKONE	X610	720	1560	320
EPIKONE	X618	720	1560	300
EPIKONE	X620	720	1600	320
EPIKONE	X650_tigo	720	1612	320
EPIKONE	X655	720	1600	300
Epson	embt4	480	854	240
EPSON-PowerBoard_Pro	Epson India Private Limited	2160	3840	480
Ergo	Tablet_PC	800	1280	213
ESI Enterprises	EPIK Learning Tab 8''	800	1280	213
ESOL	ESOL_Board	2160	3840	480
ESOL	HCB_52series	2160	3840	640
Essential Products	PH-1	1316	2560	480
EssentielB	SmartTab1007	800	1280	160
EssentielB	SmartTAB1008	1200	1920	213
eSSL	Emerald	600	1024	213
Estalky	Estalky-E618	720	1440	320
Estar	1021W_URBAN	800	1280	160
Estar	Digni-Smart	720	1640	320
Estar	eSTAR BEAUTY 2 HD Quad core	600	1024	160
Estar	MID1020L	1200	1920	240
Estar	MID7399	600	1024	160
Estelle	EST-001-BLA	1080	2160	480
eTalk	KAZ-N20	720	1280	320
ETEL_premium	E68	720	1600	480
ETEL_premium	ETEL-E28	576	1280	240
ETELPREMIUM	E26	720	1612	320
ETELPREMIUM	E27	720	1612	320
ETELPREMIUM	E65	720	1600	480
ETELPREMIUM	ETEL E67	720	1640	280
ETELPREMIUM	Etel P64	720	1600	320
ETELPREMIUM	ETEL P65	720	1600	280
ETELPREMIUM	ETEL P66	720	1600	280
ETELPREMIUM	NOTE 25 ULTRA	720	1640	320
ETELPREMIUM	P68	720	1640	320
ETERNITY	HEROSP001	720	1612	320
ETERNITY	ZEUSs68	720	1600	320
ETG（G）	ETG-BT1121	1200	1920	280
EUDORA	E10Pro	800	1280	190
EUDORA	E62 Plus	480	1014	213
EUDORA	EUDORA_E55_PLUS	480	960	240
EUDORA	EudoraE65Pro	720	1600	280
Evercoss	M50 STAR	480	854	240
Evercoss	M53	480	960	240
Evercoss	M55	480	960	240
Evercoss	M55A	480	960	240
Evercoss	M55B	480	960	240
Evercoss	M55C	480	960	240
Evercoss	M6	720	1440	320
Evercoss	M60	720	1440	320
Evercoss	M6A	600	1280	280
Evercoss	M70	600	1024	240
Evercoss	M80	800	1280	240
Evercoss	R70	600	1024	240
Evercoss	S45	480	854	240
Evercoss	S45B	480	854	240
Evercoss	S55A	1080	1920	480
Evercoss	S6	720	1600	320
Evercoss	U6	480	960	240
Evercoss	U6 PRIME	720	1440	320
Evercoss	U6B	540	1132	240
Evercoss	U70B	600	1024	213
Evercoss	U70C	600	1024	240
Evercoss	X7	600	1024	213
Evercoss	X9	800	1280	213
EVEREST-EVERPAD	DC-1032	800	1280	160
EVEREST-EVERPAD	DC-8015	600	1024	160
Everex	Fine 7B	600	1024	160
Everis	E0111	800	1280	160
Everis	E0112	600	1024	160
Everis	E0113	800	1280	160
Everis	E0114	800	1280	160
Everis	E0117	800	1280	160
Everis	E0118	600	1024	160
Everis	E0120	800	1280	160
Evermyth	KB1008_EEA	800	1280	160
Everpad	EW2010	800	1280	213
Everpad	EW2021	600	1024	160
Everpad	EW2022	600	1024	160
Everpad	VORTEX_V10	1200	2000	280
Evertek	E7224HG	600	1024	160
Evertek	E8224HG	800	1280	213
Evertek	Hero	720	1560	320
Evertek	M10	480	960	240
Evertek	M10 Nano	480	800	240
Evertek	M10_Pro	480	960	240
Evertek	M20	720	1600	300
Evertek	M20 Mini	720	1600	320
Evertek	M20 NANO	480	800	240
Evertek	M20+Pro	720	1560	280
Evertek	M20_Pro	720	1560	320
